-0.494589971182663	-0.494588772226639	-0.488155315257872	2.32647858223674	-0.494562677301421	-0.494593709104383	-0.494594414372632	1.81906840350635	-0.491327611842559	-0.494294675366743	-0.494145863766172	0.295306024677993
-0.381568183814585	-0.381568293372777	3.06682067796089	0.516449654628850	-0.381508934385227	-0.381568275412418	-0.381568275412418	-0.371092231306176	-0.381506078688095	-0.381567215751218	-0.381564970706303	-0.159757873740526
-0.430527443396430	-0.430527569562694	2.09279769679311	2.18801751906333	-0.430444990171830	-0.430527545757739	-0.430527593367650	-0.419745924306860	-0.430469771130576	-0.430524451113515	-0.430513548443865	-0.417006378605279
-0.435968980131803	-0.435968313180263	3.06047299022021	0.271402915105348	-0.435503063954690	-0.435969525819426	-0.435969930032481	0.199770904995729	-0.433511708342363	-0.435846645050900	-0.435751250770070	-0.0471573930392939
-0.493599690587097	-0.493599570582239	2.19703515504777	2.03281798133003	-0.493400615160235	-0.493600012705399	-0.493600075865850	-0.303296940942605	-0.492994051334380	-0.493573611636701	-0.493535652205392	0.0213470846421005
-0.449485713451112	-0.449485378400812	2.03945875336643	2.23091606790903	-0.449226528111550	-0.449486239958727	-0.449486048501412	-0.237575731960855	-0.449274775354815	-0.449446225379988	-0.449449767340307	-0.437458412815874
-0.341235570379622	-0.341235632877550	3.13087146373869	0.242078351100284	-0.341200376109960	-0.341235632877550	-0.341235603116632	-0.302272648878905	-0.341105260215853	-0.341229958462508	-0.341204552558794	-0.340994579361603
-0.443447074732621	-0.443446679654289	3.02583430674042	-0.175946342941882	-0.443316221496712	-0.443447255810190	-0.443447296964183	0.339832617314733	-0.441850110498705	-0.443266960167179	-0.443266548627250	0.355767566837856
-0.374548283167897	-0.374549260176249	0.204675026722427	3.11476419134288	-0.374505992663490	-0.374549260176249	-0.374551353765576	0.0408125815454802	-0.374492035401310	-0.374526230693652	-0.374524137104325	-0.364005246462041
-0.430686347727521	-0.430685637555825	-0.424703962808468	2.61290328974604	-0.430680564900849	-0.430689188414308	-0.430688681148810	1.55575083296718	-0.427147460710267	-0.430564401101905	-0.430456353550923	-0.302351524794349
-0.456598172669705	-0.456597026327423	-0.407849157943214	2.91499252629385	-0.456585562904603	-0.456601746560349	-0.456602420879339	0.481730659531675	-0.454930784104530	-0.456503970306881	-0.456479694823262	0.662025350693782
-0.429078226982269	-0.429078173117516	2.48750096712615	1.73864952577432	-0.429028919713066	-0.429078317632706	-0.429077949775858	-0.367330629052262	-0.428892260893892	-0.429071262663864	-0.429061343666702	-0.426453409402344
